standardized_town,town,county,state,id,lat,lon,checked,me_town_id
Somerstown,Somerstown,Westchester,New York,NA,41.30076566,-73.72444153,TRUE,ME-NY0426
Southeast,South East,Dutchess,New York,NA,41.3917065,-73.6300729,TRUE,ME-NY0430
Southeast,South East,Duchess,New York,NA,41.3917065,-73.6300729,TRUE,ME-NY0430
Southeast,South East,Putnam,New York,NA,41.3917065,-73.6300729,TRUE,ME-NY0430
Southampton,South Hampton,Suffolk,New York,4838,40.8765421,-72.3999944,NA,ME-NY0429
Hempstead,South Hempstead,Queens,New York,4687,40.7043737,-73.6194451,NA,ME-NY0190
Hempstead,South Hempsted,Queens,New York,4687,40.704722,-73.617222,NA,ME-NY0190
Southold,South Hold,Suffolk,New York,NA,41.0648222,-72.4261962,TRUE,ME-NY0433
Southold,South Hold,NA,New York,NA,41.0648222,-72.4261962,TRUE,ME-NY0433
South Salem,South Salem,Westchester,New York,NA,41.2728649,-73.5523849,TRUE,ME-NY0428
Southeast,South-East,Dutchess,New York,NA,41.3917065,-73.6300729,TRUE,ME-NY0430
Southampton,Southampton,Genesee,New York,NA,42.9731175,-77.852785,TRUE,ME-NY0049
Southampton,Southampton,Suffolk,New York,4838,40.8765421,-72.3999944,NA,ME-NY0429
Southampton,Southampton,NA,New York,4838,40.8765421,-72.3999944,NA,ME-NY0429
Southeast,Southeast,Dutchess,New York,NA,41.3917065,-73.6300729,TRUE,ME-NY0430
Southeast,Southeast,Duchess,New York,NA,41.3917065,-73.6300729,TRUE,ME-NY0430
Southeast,Southeast,Putnam,New York,NA,41.3917065,-73.6300729,TRUE,ME-NY0430
Southeast,Southeast,NA,New York,NA,41.3917065,-73.6300729,TRUE,ME-NY0430
Southeastown,Southeastown,Dutchess,New York,NA,41.3829912,-73.6138916,TRUE,ME-NY0431
Southfield,Southfield,Richmond,New York,NA,41.2446759,-74.1758519,TRUE,ME-NY0432
Southfield,Southfield,Orange,New York,NA,41.2446759,-74.1758519,TRUE,ME-NY0432
Southfield,Southfield,NA,New York,NA,41.2446759,-74.1758519,TRUE,ME-NY0432
Southold,Southhold,Suffolk,New York,NA,41.0648222,-72.4261962,TRUE,ME-NY0433
Southold,Southold,Suffolk,New York,NA,41.0648222,-72.4261962,TRUE,ME-NY0433
Southold,Southold,NA,New York,NA,41.0648222,-72.4261962,TRUE,ME-NY0433
Spafford,Spafford,Onondaga,New York,NA,42.804512,-76.2649296,TRUE,ME-NY0434
Sparta,Sparta,Ontario,New York,NA,42.6054111,-77.6765184,TRUE,ME-NY0435
Sparta,Sparta,Ontario and Genesee,New York,NA,42.6054111,-77.6765184,TRUE,ME-NY0435
Springfield,Springfield,Otsego,New York,NA,42.836184,-74.8534838,TRUE,ME-NY0436
Springport,Springport,Cayuga,New York,NA,42.8477265,-76.675922,TRUE,ME-NY0437
Stamford,Stamford,Ulster,New York,NA,42.4073024,-74.614318,TRUE,ME-NY0438
Stamford,Stamford,Delaware,New York,NA,42.4073024,-74.614318,TRUE,ME-NY0438
Stanford,Standford,Dutchess,New York,NA,41.9037411,-73.6771662,TRUE,ME-NY0439
Stanford,Stanford,Dutchess,New York,NA,41.9037411,-73.6771662,TRUE,ME-NY0439
Stanford,Stanford,Duchess,New York,NA,41.9037411,-73.6771662,TRUE,ME-NY0439
Stanford,Stanford,Ulster,New York,NA,41.9037411,-73.6771662,TRUE,ME-NY0439
Stanford,Stanford,NA,New York,NA,41.9037411,-73.6771662,TRUE,ME-NY0439
Stanford,Stanford,Dutchess (Part),New York,NA,41.9037411,-73.6771662,TRUE,ME-NY0439
Stephentown,Stephen,Westchester,New York,NA,41.30076566,-73.72444153,TRUE,ME-NY0426
Stephentown,Stephen Town,Westchester,New York,NA,41.30076566,-73.72444153,TRUE,ME-NY0426
Stephentown,Stephen Town,Rensselaer,New York,NA,42.5486929,-73.3739973,TRUE,ME-NY0440
Stephentown,Stephen-Town,Westchester,New York,NA,41.30076566,-73.72444153,TRUE,ME-NY0426
Stephentown,Stephenstown,Rensselaer,New York,NA,42.5486929,-73.3739973,TRUE,ME-NY0440
Stephentown,Stephentown,Westchester,New York,NA,41.30076566,-73.72444153,TRUE,ME-NY0426
Stephentown,Stephentown,Westchester (Upper),New York,NA,41.30076566,-73.72444153,TRUE,ME-NY0426
Stephentown,Stephentown,Rensselaer,New York,NA,42.5486929,-73.3739973,TRUE,ME-NY0440
Stephentown,Stephentown,Ontario,New York,NA,42.5486929,-73.3739973,TRUE,ME-NY0440
Stephentown,Stephentown,NA,New York,NA,42.5486929,-73.3739973,TRUE,ME-NY0440
Stephentown,Stephentown,Rennselaer,New York,NA,42.5486929,-73.3739973,TRUE,ME-NY0440
Stephentown,Stephentown,Albany (East),New York,NA,42.5486929,-73.3739973,TRUE,ME-NY0440
Stephentown,Stephentown,E. Albany,New York,NA,42.5486929,-73.3739973,TRUE,ME-NY0440
Sterling,Sterling,Cayuga,New York,NA,43.3259005,-76.6449491,TRUE,ME-NY0441
Steuben,Steuben,Herkimer,New York,NA,43.3200694,-75.2829465,TRUE,ME-NY0442
Steuben,Steuben,Oneida,New York,NA,43.3200694,-75.2829465,TRUE,ME-NY0442
Stephentown,Stevenstown,Rensselaer,New York,NA,42.5486929,-73.3739973,TRUE,ME-NY0440
Stephentown,Steventown,Rensselaer,New York,NA,42.5486929,-73.3739973,TRUE,ME-NY0440
Stephentown,Steventown,Albany,New York,NA,42.5486929,-73.3739973,TRUE,ME-NY0440
Stillwater,Still Water,Saratoga,New York,NA,42.9384101,-73.6531731,TRUE,ME-NY0443
Stillwater,Stillwater,Saratoga,New York,NA,42.9384101,-73.6531731,TRUE,ME-NY0443
Stillwater,Stillwater,Albany,New York,NA,42.9384101,-73.6531731,TRUE,ME-NY0443
Stillwater,Stillwater,W. Albany,New York,NA,42.9384101,-73.6531731,TRUE,ME-NY0443
Stillwater,Stillwater,NA,New York,NA,42.9384101,-73.6531731,TRUE,ME-NY0443
Stockholm,Stockholm,St. Lawrence,New York,NA,44.7563928,-74.8397652,TRUE,ME-NY0444
Stratford,Stratford,Montgomery,New York,NA,43.1797921,-74.6968146,TRUE,ME-NY0445
Milford,Suffrage,Otsego,New York,NA,42.5906322,-74.9451573,TRUE,ME-NY0272
Milford,Suffrage,Ostego,New York,NA,42.5906322,-74.9451573,TRUE,ME-NY0272
Sullivan,Sullivan,Madison,New York,NA,43.0545116,-75.8468569,TRUE,ME-NY0446
Sullivan,Sullivan,Chenango,New York,NA,43.0545116,-75.8468569,TRUE,ME-NY0446
Sweden,Sweden,Monroe,New York,NA,43.1726909,-77.9510209,TRUE,ME-NY0447
Geneseo,Tennessee,Ontario,New York,4667,42.7989933,-77.8095577,NA,ME-NY0155
Thompson,Thompson,Sullivan,New York,NA,41.6543833,-74.663464,TRUE,ME-NY0449
Thompson,Thompson,Ulster,New York,NA,41.6543833,-74.663464,TRUE,ME-NY0449
Thompson,Thompson,NA,New York,NA,41.6543833,-74.663464,TRUE,ME-NY0449
Thurman,Thurman,Washington,New York,NA,43.5334001,-73.915959,TRUE,ME-NY0450
Ticonderoga,Ticonderoga,Essex,New York,NA,43.8486707,-73.4234531,TRUE,ME-NY0451
Tully,Tielly,Onondaga,New York,NA,42.7981229,-76.1093695,TRUE,ME-NY0459
Tioga,Tioga,Broome,New York,NA,42.056903,-76.34791,TRUE,ME-NY0452
Tioga,Tioga,NA,New York,NA,42.056903,-76.34791,TRUE,ME-NY0452
Tioga,Tioga,Tioga,New York,NA,42.056903,-76.34791,TRUE,ME-NY0452
Tolland,Tolland,Ontario,New York,NA,42.0813879,-73.0118668,TRUE,ME-NY0453
Tompkins,Tompkins,Delaware,New York,NA,42.4575747,-76.5488232,TRUE,ME-NY0454
Trenton,Trenton,Oneida,New York,NA,43.228708,-75.2245693,TRUE,ME-NY0455
Troupsburg,Troupsburg,Steuben,New York,NA,42.0436813,-77.5460982,TRUE,ME-NY0456
Troupsburg,Troupsburgh,Steuben,New York,NA,42.0436813,-77.5460982,TRUE,ME-NY0456
Troy,Troy,Rensselaer,New York,4849,42.7358118,-73.6753209,NA,ME-NY0457
Troy,Troy,Ontario,New York,4849,42.7358118,-73.6753209,NA,ME-NY0457
Troy,Troy,NA,New York,4849,42.7358118,-73.6753209,NA,ME-NY0457
Troy,Troy,Rennselaer,New York,4849,42.7358118,-73.6753209,NA,ME-NY0457
Truxton,Truxton,NA,New York,NA,42.7120125,-76.0285349,TRUE,ME-NY0458
Truxton,Truxton,Cortlandt,New York,NA,42.7120125,-76.0285349,TRUE,ME-NY0458
Truxton,Truxton,Cortland,New York,NA,42.7120125,-76.0285349,TRUE,ME-NY0458
Tully,Tully,Onondaga,New York,NA,42.7981229,-76.1093695,TRUE,ME-NY0459
Turin,Turin,Lewis,New York,NA,43.6272915,-75.4112896,TRUE,ME-NY0460
Turin,Turin,Oneida,New York,NA,43.6272915,-75.4112896,TRUE,ME-NY0460
Turin,Turin,Jefferson and Lewis,New York,NA,43.6272915,-75.4112896,TRUE,ME-NY0460
Turin,Turin,Kings,New York,NA,43.6272915,-75.4112896,TRUE,ME-NY0460
Turloch,Turloch,Otsego,New York,NA,42.74701217,-74.57519531,TRUE,ME-NY0461
Turnin,Turnin,Oneida,New York,NA,43.6272915,-75.4112896,TRUE,ME-NY0462
Ulysses,Ulsysses,Onondaga,New York,NA,42.5236928,-76.6181655,TRUE,ME-NY0463
Ulysses,Ulysses,Onodaga,New York,NA,42.5236928,-76.6181655,TRUE,ME-NY0463
Ulysses,Ulysses,Onondaga,New York,NA,42.5236928,-76.6181655,TRUE,ME-NY0463
Ulysses,Ulysses,Cayuga,New York,NA,42.5236928,-76.6181655,TRUE,ME-NY0463
Ulysses,Ulysses,Seneca,New York,NA,42.5236928,-76.6181655,TRUE,ME-NY0463
Ulysses,Ulysses,NA,New York,NA,42.5236928,-76.6181655,TRUE,ME-NY0463
Unadilla,Unadilla,Otsego,New York,NA,42.3253586,-75.3123969,TRUE,ME-NY0464
Unadilla,Unadilla,Ostego,New York,NA,42.3253586,-75.3123969,TRUE,ME-NY0464
Unadilla,Unandilla,Otsego,New York,NA,42.3253586,-75.3123969,TRUE,ME-NY0464
Union,Union,Tioga,New York,4852,42.114722,-76.021667,NA,ME-NY0465
Union,Union,Broome,New York,4852,42.114722,-76.021667,NA,ME-NY0465
Union,Union,NA,New York,4852,42.114722,-76.021667,NA,ME-NY0465
Unknown,Unknown,Onondaga,New York,NA,NA,NA,NA,ME-NY0466
Unknown,Unknown,Tioga,New York,NA,NA,NA,NA,ME-NY0466
UNKNOWN,UNKNOWN,Ontario,New York,NA,NA,NA,NA,ME-NY0467
Unknown Town,Unknown Town,Ontario,New York,NA,NA,NA,NA,ME-NY0468
Unknown Town,Unknown Town,Onodaga,New York,NA,NA,NA,NA,ME-NY0468
Unknown Town 1,Unknown Town 1,Ontario,New York,NA,NA,NA,NA,ME-NY0469
Unknown Town 1,Unknown Town 1,Steuben,New York,NA,NA,NA,NA,ME-NY0469
Unknown Town 2,Unknown Town 2,Ontario,New York,NA,NA,NA,NA,ME-NY0470
Unknown Town 2,Unknown Town 2,Steuben,New York,NA,NA,NA,NA,ME-NY0470
Unknown Town 3,Unknown Town 3,Ontario,New York,NA,NA,NA,NA,ME-NY0471
Unknown Town 4,Unknown Town 4,Ontario,New York,NA,NA,NA,NA,ME-NY0472
Unkown,Unkown,Ontario,New York,NA,NA,NA,NA,ME-NY0473
Venice,Venice,Cayuga,New York,NA,42.7106747,-76.5719414,TRUE,ME-NY0474
Vernon,Vernon,Oneida,New York,NA,43.0795135,-75.5393442,TRUE,ME-NY0475
Vernon,Vernon,Ontario,New York,NA,42.7175,-77.043611,TRUE,ME-NY0530
Verona,Verona,Oneida,New York,NA,43.1381455,-75.5706945,TRUE,ME-NY0476
Victory,Victory,Cayuga,New York,NA,43.197289,-76.6543926,TRUE,ME-NY0477
Virgil,Virgel,Cortland,New York,NA,42.5106272,-76.1943742,TRUE,ME-NY0479
Virgil,Virgil,NA,New York,NA,42.5106272,-76.1943742,TRUE,ME-NY0479
Virgil,Virgil,Cortlandt,New York,NA,42.5106272,-76.1943742,TRUE,ME-NY0479
Virgil,Virgil,Onondaga,New York,NA,42.5106272,-76.1943742,TRUE,ME-NY0479
Virgil,Virgil,Cortland,New York,NA,42.5106272,-76.1943742,TRUE,ME-NY0479
Wallkill,Walkill,Ulster,New York,NA,41.6056492,-74.1840358,TRUE,ME-NY0480
Wallkill,Wall Kill,Ulster,New York,NA,41.6056492,-74.1840358,TRUE,ME-NY0480
Wallkill,Wallkill,Ulster,New York,NA,41.6056492,-74.1840358,TRUE,ME-NY0480
Wallkill,Wallkill,Orange,New York,NA,41.466667,-74.366667,TRUE,ME-NY0531
Wallkill,Wallkill,Orange County,New York,NA,41.466667,-74.366667,TRUE,ME-NY0531
Walton,Walton,Delaware,New York,4858,42.1698107,-75.130478,NA,ME-NY0481
Warren,Warren,Herkimer,New York,NA,42.8472949,-74.9209865,TRUE,ME-NY0482
Warren,Warrren,Herkimer,New York,NA,42.8472949,-74.9209865,TRUE,ME-NY0482
Warsaw,Warsaw,Genesee,New York,4860,42.7429111,-78.1412927,NA,ME-NY0483
Warsaw,Warsaw,Genesse,New York,4860,42.7429111,-78.1412927,NA,ME-NY0483
Warwarsing,Warwarsink,Ulster,New York,NA,41.7588883,-74.3573343,TRUE,ME-NY0484
Warwarsing,Warwasing,Ulster,New York,NA,41.7588883,-74.3573343,TRUE,ME-NY0484
Warwick,Warwick,Orange,New York,4861,41.2552441,-74.3547216,NA,ME-NY0485
Warwick,Warwick,Orange County,New York,4861,41.2552441,-74.3547216,NA,ME-NY0485
Washington,Washingnton,Dutchess,New York,NA,41.78974488,-73.6605835,TRUE,ME-NY0486
Washington,Washington,Cayuga,New York,NA,42.8142352,-76.8091216,TRUE,ME-NY0137
Washington,Washington,Seneca,New York,NA,42.8142352,-76.8091216,TRUE,ME-NY0137
Washington,Washington,Dutchess,New York,NA,41.78974488,-73.6605835,TRUE,ME-NY0486
Washington,Washington,Duchess,New York,NA,41.78974488,-73.6605835,TRUE,ME-NY0486
Washington,Washington,Dutchess (Part),New York,NA,41.78974488,-73.6605835,TRUE,ME-NY0486
Washington,Washington,NA,New York,NA,,,NA,
Watervliet,Water Vliet,Albany,New York,NA,42.7300783,-73.7012299,TRUE,ME-NY0489
Watervliet,Water-Vliet,Albany,New York,NA,42.7300783,-73.7012299,TRUE,ME-NY0489
Waterford,Waterford,Saratoga,New York,NA,42.7925777,-73.6812293,TRUE,ME-NY0487
Watertown,Watertown,Oneida,New York,4864,43.9732923,-75.9100391,NA,ME-NY0488
Watertown,Watertown,Jefferson and Lewis,New York,4864,43.9732923,-75.9100391,NA,ME-NY0488
Watertown,Watertown,Jefferson,New York,4864,43.9732923,-75.9100391,NA,ME-NY0488
Watervliet,Watervliet,Albany,New York,NA,42.7300783,-73.7012299,TRUE,ME-NY0489
Watervliet,Watervliet,NA,New York,NA,42.7300783,-73.7012299,TRUE,ME-NY0489
Watervliet,Watervliet,W. Albany,New York,NA,42.7300783,-73.7012299,TRUE,ME-NY0489
Watervliet,Watvervliet,Albany,New York,NA,42.7300783,-73.7012299,TRUE,ME-NY0489
Wawarsink,Wawarsink,Ulster,New York,NA,41.7588883,-74.3573343,TRUE,ME-NY0490
Wayne,Wayne,Steuben,New York,NA,42.47918714,-77.12127686,TRUE,ME-NY0491
Wells,Wells,Montgomery,New York,NA,43.3959017,-74.2895826,TRUE,ME-NY0492
Westfield,Wesfield,Washington,New York,NA,43.414167,-73.487778,TRUE,ME-NY0496
Westport,Wesport,Essex,New York,NA,44.1839413,-73.4356831,TRUE,ME-NY0498
Westchester,West Chester,Westchester,New York,NA,40.83043688,-73.83911133,TRUE,ME-NY0493
Westchester,West-Chester,Westchester,New York,NA,40.83043688,-73.83911133,TRUE,ME-NY0493
Westchester,Westchester,Westchester,New York,NA,40.83043688,-73.83911133,TRUE,ME-NY0493
Westchester,Westchester,Westchester (Lower),New York,NA,40.83043688,-73.83911133,TRUE,ME-NY0493
Westerlo,Westerlo,Albany,New York,NA,42.5150785,-74.0454099,TRUE,ME-NY0494
Westerlo,Westerloo,Albany,New York,NA,42.5150785,-74.0454099,TRUE,ME-NY0494
Western,Western,Oneida,New York,NA,43.3447295,-75.3878525,TRUE,ME-NY0495
Westfield,Westfield,Washington,New York,NA,43.414167,-73.487778,TRUE,ME-NY0496
Westfield,Westfield,Richmond,New York,NA,40.539167,-74.199778,TRUE,ME-NY0532
Westfield,Westfield,NA,New York,NA,,,NA,
Westmoreland,Westmoreland,Herkimer,New York,NA,43.1162663,-75.4037358,TRUE,ME-NY0497
Westmoreland,Westmoreland,Oneida,New York,NA,43.1162663,-75.4037358,TRUE,ME-NY0497
Westport,Westport,Essex,New York,NA,44.1839413,-73.4356831,TRUE,ME-NY0498
Wheatland,Wheatland,Monroe,New York,NA,43.0134418,-77.8183052,TRUE,ME-NY0499
Wheeler,Wheeler,Steuben,New York,NA,42.4303485,-77.3324807,TRUE,ME-NY0500
Whitehall,White Hall,Washington,New York,4874,43.5601578,-73.4165938,NA,ME-NY0502
White Plains,White Plains,Westchester,New York,4873,41.0253362,-73.7521369,NA,ME-NY0501
White Plains,White Plains,Westchester (Lower),New York,4873,41.0253362,-73.7521369,NA,ME-NY0501
Whitehall,Whitehall,Washington,New York,4874,43.5601578,-73.4165938,NA,ME-NY0502
White Plains,Whiteplains,Westchester,New York,4873,41.0253362,-73.7521369,NA,ME-NY0501
Whitestown,Whites Town,Herkimer,New York,NA,43.1381536,-75.329557,TRUE,ME-NY0503
Whitestown,Whitestown,Herkimer,New York,NA,43.1381536,-75.329557,TRUE,ME-NY0503
Whitestown,Whitestown,Oneida,New York,NA,43.1381536,-75.329557,TRUE,ME-NY0503
Whitestown,Whitestown,Montgomery,New York,NA,43.1381536,-75.329557,TRUE,ME-NY0503
Whitestown,Whitetown,Herkimer,New York,NA,43.1381536,-75.329557,TRUE,ME-NY0503
Willsboro,Wilksborough,Essex,New York,NA,44.3579929,-73.3911945,TRUE,ME-NY0506
Willsboro,Wilksburgh,Clinton,New York,NA,44.3579929,-73.3911945,TRUE,ME-NY0506
Williamson,Williamson,Ontario,New York,NA,43.2239229,-77.1861277,TRUE,ME-NY0504
Williamson,Williamson,Ontario and Genesee,New York,NA,43.2239229,-77.1861277,TRUE,ME-NY0504
Williamstown,Williamstown,Oneida,New York,NA,43.4239588,-75.8899148,TRUE,ME-NY0505
Williamstown,Williamstown,Ontario,New York,NA,42.664722,-77.769722,TRUE,ME-NY0533
Aurora,Willink,Niagara,New York,NA,42.75104599,-78.62091064,TRUE,ME-NY0014
Aurora,Willink,Genesee,New York,NA,42.75104599,-78.62091064,TRUE,ME-NY0014
Willsboro,Willisborough,Essex,New York,NA,44.3579929,-73.3911945,TRUE,ME-NY0506
Willsboro,Willisborough,Clinton,New York,NA,44.3579929,-73.3911945,TRUE,ME-NY0506
Willsboro,Willsboro,Clinton,New York,NA,44.3579929,-73.3911945,TRUE,ME-NY0506
Willsboro,Willsboro,Essex,New York,NA,44.3579929,-73.3911945,TRUE,ME-NY0506
Willsboro,Willsborough,Clinton,New York,NA,44.3579929,-73.3911945,TRUE,ME-NY0506
Willsboro,Willsborough,Essex,New York,NA,44.3579929,-73.3911945,TRUE,ME-NY0506
Willsburough,Willsburough,Clinton,New York,NA,44.3579929,-73.3911945,TRUE,ME-NY0507
Wilmington,Wilmington,Essex,New York,NA,44.3886137,-73.8154356,TRUE,ME-NY0508
Willsboro,Wilsborough,Clinton,New York,NA,44.3579929,-73.3911945,TRUE,ME-NY0506
Wilton,Wilton,Jefferson,New York,NA,43.1800734,-73.7442863,TRUE,ME-NY0509
Wilton,Wilton,Saratoga,New York,NA,43.1800734,-73.7442863,TRUE,ME-NY0509
Windham,Windham,Greene,New York,NA,42.3073065,-74.2520875,TRUE,ME-NY0510
Windham,Windham,NA,New York,NA,42.3073065,-74.2520875,TRUE,ME-NY0510
Windham,Windham,Ulster,New York,NA,42.3073065,-74.2520875,TRUE,ME-NY0510
Windsor,Windsor,Broome,New York,NA,42.0759128,-75.640462,TRUE,ME-NY0511
Windsor,Windsor,NA,New York,NA,42.0759128,-75.640462,TRUE,ME-NY0511
Winsborough,Winsborough,Essex,New York,NA,44.35724204,-73.41339111,TRUE,ME-NY0512
Wolcott,Wolcott,Seneca,New York,NA,43.2206218,-76.8149578,TRUE,ME-NY0513
Woodstock,Woodstock,Ulster,New York,NA,42.0409247,-74.1181971,TRUE,ME-NY0514
Woodstock,Woodstock,NA,New York,NA,42.0409247,-74.1181971,TRUE,ME-NY0514
Woodstock,Wookstock,Ulster,New York,NA,42.0409247,-74.1181971,TRUE,ME-NY0514
Worcester,Wooster,Otsego,New York,NA,42.591717,-74.7504996,TRUE,ME-NY0515
Worcester,Worcester,Otsego,New York,NA,42.591717,-74.7504996,TRUE,ME-NY0515
Yonkers,Yonkers,Westchester,New York,4881,40.9458622,-73.8674464,NA,ME-NY0516
Yonkers,Yonkers,Westchester (Lower),New York,4881,40.9458622,-73.8674464,NA,ME-NY0516
Yorktown,York,Westchester,New York,NA,41.2625965,-73.8183804,TRUE,ME-NY0517
Yorktown,York Town,Westchester,New York,NA,41.2625965,-73.8183804,TRUE,ME-NY0517
Yorktown,Yorktown,Westchester,New York,NA,41.2625965,-73.8183804,TRUE,ME-NY0517
Yorktown,Yorktown,Westchester (Upper),New York,NA,41.2625965,-73.8183804,TRUE,ME-NY0517
